87.92,8.25,8.42,8.17,8.33,8.08,8.17,10.0,10.0,10.0,8.5,87.92,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,7.5
87.92,8.08,8.67,8.33,8.42,8.0,8.08,10.0,10.0,10.0,8.33,87.92,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,7.5
87.92,8.33,8.42,8.08,8.25,8.25,8.0,10.0,10.0,10.0,8.58,87.92,0.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,1,0,7.5
87.83,8.25,8.33,8.5,8.25,8.58,8.75,9.33,10.0,9.33,8.5,87.83,5.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,1,0,7.95
87.58,8.0,8.5,8.58,8.17,8.17,8.0,10.0,10.0,10.0,8.17,87.58,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,7.95
87.42,8.33,8.25,7.83,7.75,8.5,8.42,10.0,10.0,10.0,8.33,87.42,3.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,6
87.33,8.17,8.33,8.25,8.33,8.42,8.33,9.33,10.0,9.33,8.83,87.33,5.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,1,0,8
87.25,8.42,8.25,8.08,8.17,7.92,8.0,10.0,10.0,10.0,8.42,87.25,10.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,6.5
87.25,8.17,8.17,8.0,8.17,8.08,8.33,10.0,10.0,10.0,8.33,87.25,0.0,0.0,0.0,8.0,0,0,0,0,1,1,0,0,0,0,0,7.9
87.25,8.0,8.25,8.08,8.5,8.25,8.0,10.0,10.0,10.0,8.17,87.25,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,7.9
87.17,8.08,8.25,8.0,8.17,8.0,8.33,10.0,10.0,10.0,8.33,87.17,11.0,0.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,1,8
87.17,8.17,8.25,8.17,8.0,7.83,8.17,10.0,10.0,10.0,8.58,87.17,13.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,7
87.08,8.25,8.33,8.17,8.17,7.83,8.17,10.0,10.0,10.0,8.17,87.08,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,7.65
87.08,8.42,8.17,7.92,8.17,8.33,8.0,10.0,10.0,10.0,8.08,87.08,11.0,0.0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,7.25
86.92,8.5,8.5,8.0,8.0,8.0,8.0,10.0,10.0,10.0,7.92,86.92,12.0,0.0,0.0,2.0,0,0,1,0,0,1,0,0,0,0,0,8
86.92,7.83,8.25,8.08,8.17,8.17,8.17,10.0,10.0,10.0,8.25,86.92,5.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,1,0,7.9
86.83,8.42,8.17,8.17,8.17,7.83,7.92,10.0,10.0,10.0,8.17,86.83,12.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,7
86.67,8.17,8.08,8.08,8.0,8.08,8.0,10.0,10.0,10.0,8.25,86.67,10.0,0.0,0.0,3.0,0,0,1,0,0,0,0,0,0,1,0,7.5
86.58,8.0,8.0,8.0,8.25,8.0,8.17,10.0,10.0,10.0,8.17,86.58,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,7
86.58,7.92,8.25,8.0,8.33,8.0,8.08,10.0,10.0,10.0,8.0,86.58,8.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,1,0,7
86.5,8.42,8.17,8.17,8.0,7.58,8.0,10.0,10.0,10.0,8.17,86.5,11.0,0.0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,7
86.42,8.5,8.17,8.0,7.75,8.0,8.0,10.0,10.0,10.0,8.0,86.42,12.0,0.0,0.0,2.0,0,0,1,0,0,1,0,0,0,0,0,7.9
86.33,8.17,7.83,8.0,8.08,7.83,8.0,10.0,10.0,10.0,8.42,86.33,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,7.5
86.25,8.0,8.08,7.92,8.0,8.08,8.08,10.0,10.0,10.0,8.08,86.25,10.0,0.0,0.0,3.0,0,0,1,0,0,1,0,0,0,0,0,7.6
86.25,8.08,8.0,8.0,8.25,7.92,7.92,10.0,10.0,10.0,8.08,86.25,12.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,7.6
86.25,8.08,8.17,8.0,7.92,7.92,7.83,10.0,10.0,10.0,8.33,86.25,0.0,1.0,0.0,4.0,0,0,0,0,1,1,0,0,0,0,0,7.5
86.25,8.25,8.42,8.08,7.75,7.67,7.83,10.0,10.0,10.0,8.25,86.25,0.0,2.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,7
86.25,7.92,7.75,8.08,8.08,8.08,8.17,10.0,10.0,10.0,8.17,86.25,10.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,1,0,7
86.17,7.67,8.17,8.0,8.0,8.17,8.08,10.0,10.0,10.0,8.08,86.17,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,7.8
86.17,7.83,8.33,7.83,8.25,7.58,7.92,10.0,10.0,10.0,8.42,86.17,10.0,1.0,0.0,9.0,0,0,1,0,0,0,0,0,0,0,1,7.8
86.17,8.17,7.92,7.92,7.75,8.33,8.0,10.0,10.0,10.0,8.08,86.17,8.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,1,0,7
86.17,8.42,7.92,8.0,7.75,7.92,8.0,10.0,10.0,10.0,8.17,86.17,1.0,0.0,0.0,3.0,0,0,0,0,1,0,0,0,0,1,0,6.95
86.08,8.08,8.17,7.75,8.08,7.75,7.83,10.0,10.0,10.0,8.42,86.08,12.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,7.75
86.08,8.08,8.08,8.0,8.0,7.83,8.08,10.0,10.0,10.0,8.0,86.08,11.0,0.0,0.0,2.0,0,1,0,0,0,1,0,0,0,0,0,7
86.08,8.33,8.0,8.0,8.0,7.75,8.0,10.0,10.0,10.0,8.0,86.08,11.0,0.0,0.0,2.0,1,0,0,0,0,0,0,0,1,0,0,6.95
86.0,8.08,8.08,7.83,7.92,8.08,7.92,10.0,10.0,10.0,8.08,86.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,8.5
86.0,7.75,7.92,7.83,8.08,8.08,8.17,10.0,10.0,10.0,8.17,86.0,12.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,7.5
86.0,7.92,8.17,7.83,8.5,7.5,7.92,10.0,10.0,10.0,8.17,86.0,11.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,7.45
86.0,8.25,8.0,7.83,8.08,8.0,7.92,10.0,10.0,10.0,7.92,86.0,10.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,7.7
86.0,7.75,8.08,8.0,8.25,8.0,8.0,10.0,10.0,10.0,7.92,86.0,1.0,0.0,0.0,4.0,0,0,0,0,1,0,0,0,0,1,0,7.6
86.0,8.33,8.17,7.75,8.0,7.75,7.83,10.0,10.0,10.0,8.17,86.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,7
85.92,7.92,8.08,7.92,8.08,8.08,7.83,10.0,10.0,10.0,8.0,85.92,10.0,0.0,1.0,3.0,0,0,1,0,0,0,0,0,0,0,1,8.4
85.92,8.17,8.17,7.92,8.08,7.83,7.75,10.0,10.0,10.0,8.0,85.92,12.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,8
85.92,8.0,8.0,8.0,8.17,7.83,8.0,10.0,10.0,10.0,7.92,85.92,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,7.5
85.83,8.0,8.0,7.92,8.08,7.83,8.0,10.0,10.0,10.0,8.0,85.83,8.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,1,7.5
85.83,7.83,8.08,7.92,8.08,8.0,7.92,10.0,10.0,10.0,8.0,85.83,10.0,0.0,0.0,4.0,0,0,1,0,0,0,0,0,0,0,1,8
85.83,7.83,8.0,8.0,8.17,7.83,8.0,10.0,10.0,10.0,8.0,85.83,12.0,0.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,1,8
85.83,8.0,8.0,7.83,8.33,7.83,7.83,10.0,10.0,10.0,8.0,85.83,10.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,8
85.75,7.83,8.0,7.83,8.17,7.92,8.0,10.0,10.0,10.0,8.0,85.75,9.0,0.0,4.0,7.0,0,0,0,1,0,1,0,0,0,0,0,8
85.75,8.0,8.0,8.0,8.08,7.92,7.75,10.0,10.0,10.0,8.0,85.75,10.0,4.0,0.0,6.0,0,0,1,0,0,0,0,0,0,0,1,8
85.75,8.33,8.42,7.83,8.33,8.0,8.25,9.33,9.33,10.0,7.92,85.75,12.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,8
85.58,7.92,8.17,8.0,7.92,7.75,7.83,10.0,10.0,10.0,8.0,85.58,10.0,0.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,1,8.5
85.58,7.83,8.0,8.0,7.75,7.92,8.17,10.0,10.0,10.0,7.92,85.58,11.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,8.5
85.58,7.83,8.0,7.92,7.75,8.08,8.0,10.0,10.0,10.0,8.0,85.58,0.0,0.0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,7
85.5,8.0,7.75,7.83,7.83,7.67,8.58,10.0,10.0,10.0,7.83,85.5,9.0,2.0,0.0,2.0,0,0,0,0,1,1,0,0,0,0,0,7.5
85.5,7.92,7.92,7.83,8.08,7.83,7.92,10.0,10.0,10.0,8.0,85.5,10.0,0.0,0.0,3.0,0,0,1,0,0,1,0,0,0,0,0,8
85.5,7.83,8.0,7.83,7.92,7.83,8.08,10.0,10.0,10.0,8.0,85.5,12.0,0.0,0.0,7.0,0,0,1,0,0,1,0,0,0,0,0,8
85.5,8.33,7.92,7.67,7.92,7.67,7.92,10.0,10.0,10.0,8.08,85.5,12.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,8
85.5,8.0,7.83,7.67,8.33,7.83,8.0,10.0,10.0,10.0,7.83,85.5,11.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,7.5
85.42,7.75,7.83,7.83,8.17,7.92,7.83,10.0,10.0,10.0,8.08,85.42,10.0,0.0,0.0,18.0,0,0,1,0,0,0,0,0,0,0,1,7.75
85.42,8.08,8.0,7.83,7.67,8.0,7.83,10.0,10.0,10.0,8.0,85.42,12.0,0.0,0.0,5.0,0,0,1,0,0,0,0,0,0,0,1,8.5
85.42,7.92,7.92,7.75,7.92,7.75,7.92,10.0,10.0,10.0,8.25,85.42,0.0,4.0,0.0,6.0,0,0,0,0,1,1,0,0,0,0,0,8
85.42,8.0,8.0,8.0,7.67,7.75,8.0,10.0,10.0,10.0,8.0,85.42,11.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,7.25
85.42,8.08,7.83,7.83,8.08,7.83,7.83,10.0,10.0,10.0,7.92,85.42,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,5
85.33,8.0,8.0,8.0,7.83,7.83,7.75,10.0,10.0,10.0,7.92,85.33,10.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,8
85.33,7.83,7.75,7.83,7.67,7.83,8.58,10.0,10.0,10.0,7.83,85.33,11.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,0,0,8.5
85.33,7.92,8.08,8.0,7.92,8.0,8.08,10.0,10.0,9.33,8.0,85.33,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,8.5
85.33,8.0,7.58,7.58,7.67,8.08,8.5,10.0,10.0,10.0,7.92,85.33,10.0,0.0,0.0,2.0,0,1,0,0,0,0,0,0,0,0,1,7.8
85.33,7.83,8.08,7.75,8.08,7.92,7.75,10.0,10.0,10.0,7.92,85.33,0.0,0.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,1,7.8
85.33,8.0,7.92,7.92,8.08,7.83,7.75,10.0,10.0,10.0,7.83,85.33,0.0,0.0,0.0,6.0,0,0,1,0,0,0,0,0,0,0,1,8
85.33,7.83,7.83,7.92,8.08,7.75,7.83,10.0,10.0,10.0,8.08,85.33,5.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,1,0,8.5
85.33,7.92,7.83,7.75,8.33,7.75,7.75,10.0,10.0,10.0,8.0,85.33,10.0,0.0,0.0,3.0,0,0,0,0,1,0,0,0,0,1,0,8.5
85.25,8.0,7.92,7.75,8.0,7.92,7.83,10.0,10.0,10.0,7.83,85.25,10.0,0.0,2.0,2.0,0,0,1,0,0,0,0,0,0,1,0,8.45
85.25,8.17,7.92,7.83,8.0,7.58,7.83,10.0,10.0,10.0,7.92,85.25,11.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,8.45
85.25,7.58,8.08,7.92,7.83,8.0,7.92,10.0,10.0,10.0,7.92,85.25,12.0,0.0,0.0,2.0,0,0,1,0,0,1,0,0,0,0,0,8
85.17,7.75,7.83,7.67,8.0,8.08,7.83,10.0,10.0,10.0,8.0,85.17,11.0,0.0,0.0,3.0,0,0,1,0,0,0,0,0,1,0,0,8
85.17,8.25,8.0,7.67,7.92,7.75,7.67,10.0,10.0,10.0,7.92,85.17,0.0,0.0,0.0,7.0,0,0,0,0,1,0,0,0,0,0,1,7.75
85.08,7.75,8.0,7.58,8.0,8.0,7.92,10.0,10.0,10.0,7.83,85.08,11.0,0.0,1.0,8.0,0,0,1,0,0,1,0,0,0,0,0,8.25
85.08,8.17,7.83,7.58,8.08,8.0,7.75,10.0,10.0,10.0,7.67,85.08,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,8.25
85.08,8.42,8.0,7.42,8.0,7.92,7.92,9.33,10.0,10.0,8.08,85.08,10.0,2.0,0.0,7.0,0,0,1,0,0,1,0,0,0,0,0,7
85.08,7.58,7.83,7.83,7.92,7.83,8.17,10.0,10.0,10.0,7.92,85.08,11.0,2.0,0.0,2.0,0,1,0,0,0,1,0,0,0,0,0,8
85.08,7.83,8.0,7.75,7.75,7.83,7.83,10.0,10.0,10.0,8.08,85.08,11.0,0.0,0.0,8.0,0,0,1,0,0,1,0,0,0,0,0,8
85.08,8.08,8.17,7.92,8.0,8.08,8.0,9.33,9.33,10.0,8.17,85.08,1.0,1.0,0.0,7.0,0,0,0,0,1,0,0,0,0,1,0,8
85.08,7.67,8.0,7.83,8.0,7.92,7.83,10.0,10.0,10.0,7.83,85.08,0.0,0.0,0.0,5.0,0,0,0,0,1,0,0,0,0,1,0,8
85.08,7.5,7.92,8.25,7.83,7.92,7.75,10.0,10.0,10.0,7.92,85.08,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,8
85.0,8.17,7.92,7.75,7.75,7.67,7.75,10.0,10.0,10.0,8.0,85.0,11.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,7.5
85.0,8.0,7.92,7.75,7.92,7.75,7.83,10.0,10.0,10.0,7.83,85.0,0.0,0.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,1,8.5
85.0,7.83,8.0,7.58,7.92,7.92,7.83,10.0,10.0,10.0,7.92,85.0,12.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,1,8.5
85.0,7.83,8.0,7.83,7.75,7.67,7.83,10.0,10.0,10.0,8.08,85.0,9.0,0.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,1,8
85.0,8.17,7.83,7.92,7.75,7.67,7.83,10.0,10.0,10.0,7.83,85.0,11.0,0.0,5.0,7.0,0,0,1,0,0,0,0,0,0,0,1,8
85.0,7.75,7.83,7.75,8.08,8.0,7.75,10.0,10.0,10.0,7.83,85.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0,0,0,0,0,1,8.25
85.0,8.0,8.0,7.83,7.83,7.67,7.67,10.0,10.0,10.0,8.0,85.0,12.0,0.0,0.0,3.0,0,0,1,0,0,1,0,0,0,0,0,7.5
85.0,7.92,8.17,7.75,8.08,7.42,7.83,10.0,10.0,10.0,7.83,85.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,7.5
85.0,7.75,7.92,7.75,7.75,8.0,8.0,10.0,10.0,10.0,7.83,85.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,7.95
85.0,7.83,8.08,7.67,8.0,7.75,7.67,10.0,10.0,10.0,8.0,85.0,4.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,8
84.92,7.92,7.92,7.67,7.83,7.92,7.83,10.0,10.0,10.0,7.83,84.92,0.0,1.0,6.0,2.0,0,0,0,0,1,0,0,0,0,0,1,8.25
84.92,7.92,7.83,7.75,7.83,7.75,8.0,10.0,10.0,10.0,7.83,84.92,12.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,8.25
84.92,7.67,7.83,8.0,7.58,8.0,7.92,10.0,10.0,10.0,7.92,84.92,11.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,8.25
84.92,8.0,7.83,7.83,7.92,7.75,7.75,10.0,10.0,10.0,7.83,84.92,12.0,0.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,1,8.25
84.92,7.75,7.92,7.83,7.75,7.75,8.0,10.0,10.0,10.0,7.92,84.92,11.0,0.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,1,8.25
84.92,7.75,8.0,7.75,7.83,7.5,7.92,10.0,10.0,10.0,8.17,84.92,11.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,8.25
84.92,8.0,7.92,7.75,7.75,8.0,7.75,10.0,10.0,10.0,7.75,84.92,11.0,0.0,0.0,2.0,0,0,1,0,0,1,0,0,0,0,0,8.25
84.92,8.0,8.0,7.75,8.0,7.5,7.75,10.0,10.0,10.0,7.92,84.92,12.0,0.0,0.0,2.0,0,0,1,0,0,1,0,0,0,0,0,8.25
84.92,8.0,7.67,7.83,8.17,7.92,7.75,10.0,10.0,10.0,7.58,84.92,6.0,1.0,0.0,9.0,0,0,0,0,1,0,0,0,0,1,0,8.25
84.83,7.92,7.58,7.83,7.83,7.83,7.83,10.0,10.0,10.0,8.0,84.83,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,8
84.83,7.75,7.92,7.67,7.67,8.25,7.75,10.0,10.0,10.0,7.83,84.83,12.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,0,0,7
84.83,7.67,7.75,7.75,7.75,7.83,8.0,10.0,10.0,10.0,8.08,84.83,0.0,3.0,0.0,15.0,0,0,0,0,1,1,0,0,0,0,0,6.5
84.83,7.75,7.92,7.83,7.92,7.75,7.67,10.0,10.0,10.0,8.0,84.83,10.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,1,0,7.9
84.83,7.42,7.92,7.92,8.0,7.83,7.83,10.0,10.0,10.0,7.92,84.83,10.0,0.0,0.0,4.0,0,0,0,0,1,0,0,0,0,1,0,7.9
84.75,7.75,7.75,7.75,7.75,8.0,7.75,10.0,10.0,10.0,8.0,84.75,12.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,7.9
84.75,7.92,7.83,7.58,7.92,7.75,7.83,10.0,10.0,10.0,7.92,84.75,13.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,8
84.75,7.83,7.75,8.0,7.67,7.67,7.67,10.0,10.0,10.0,8.17,84.75,11.0,0.0,0.0,4.0,0,0,1,0,0,0,0,0,0,0,1,7.65
84.75,7.75,8.0,8.0,8.33,7.67,7.92,10.0,10.0,9.33,7.75,84.75,15.0,0.0,0.0,3.0,0,0,0,0,1,0,0,0,0,1,0,7
84.75,7.83,7.58,7.58,7.83,7.75,7.67,10.0,10.0,10.0,8.5,84.75,18.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,1,0,7.25
84.67,7.83,7.83,7.5,8.0,7.83,7.67,10.0,10.0,10.0,8.0,84.67,0.0,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,1,6.95
84.67,7.92,7.83,7.75,7.75,7.75,7.75,10.0,10.0,10.0,7.92,84.67,12.0,0.0,0.0,7.0,0,0,1,0,0,0,0,0,0,0,1,7
84.67,7.75,7.75,7.75,7.42,8.08,7.83,10.0,10.0,10.0,8.08,84.67,12.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,7.5
84.67,8.08,7.75,7.67,7.83,7.5,7.92,10.0,10.0,10.0,7.92,84.67,10.0,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,1,7.5
84.67,7.75,7.83,7.58,8.0,7.92,7.75,10.0,10.0,10.0,7.83,84.67,10.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,7
84.67,8.17,8.0,7.83,7.17,7.83,7.75,10.0,10.0,10.0,7.92,84.67,12.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,7
84.67,8.08,7.83,7.75,7.83,7.58,7.67,10.0,10.0,10.0,7.92,84.67,10.0,0.0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,1,7.5
84.67,7.67,7.58,7.75,7.75,7.67,8.58,10.0,10.0,10.0,7.67,84.67,8.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,7.6
84.67,8.0,7.58,7.83,7.75,7.75,7.75,10.0,10.0,10.0,8.0,84.67,11.0,0.0,0.0,4.0,0,0,1,0,0,0,0,0,0,0,1,7.7
84.67,8.08,7.83,7.75,7.83,7.92,8.0,10.0,10.0,9.33,7.92,84.67,0.0,1.0,0.0,10.0,0,0,1,0,0,0,0,0,0,0,1,7.9
84.67,8.0,7.92,7.75,7.75,7.75,7.75,10.0,10.0,10.0,7.75,84.67,11.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,7.8
84.67,7.75,7.83,7.75,7.83,7.75,7.83,10.0,10.0,10.0,7.92,84.67,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,7.8
84.67,7.75,7.92,7.83,8.0,7.58,7.75,10.0,10.0,10.0,7.83,84.67,11.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,7
84.67,8.0,7.83,7.67,7.83,7.67,8.0,10.0,10.0,10.0,7.67,84.67,11.0,0.0,0.0,4.0,0,0,1,0,0,0,0,0,0,0,1,7
84.67,7.67,7.83,7.67,8.0,7.67,7.83,10.0,10.0,10.0,8.0,84.67,12.0,0.0,0.0,4.0,0,0,1,0,0,0,0,0,0,0,1,8
84.67,7.83,7.58,7.67,7.92,7.92,7.83,10.0,10.0,10.0,7.92,84.67,13.0,0.0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,1,6.95
84.67,7.92,7.83,7.75,7.92,7.67,7.75,10.0,10.0,10.0,7.83,84.67,11.0,0.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,1,7.75
84.67,7.67,7.83,7.75,7.75,7.92,7.83,10.0,10.0,10.0,7.92,84.67,0.0,0.0,0.0,3.0,0,0,0,0,1,0,0,0,0,1,0,7.6
84.67,7.42,7.75,7.75,8.0,8.0,7.92,10.0,10.0,10.0,7.83,84.67,20.0,0.0,0.0,3.0,0,0,0,0,1,0,0,0,0,1,0,7
84.58,7.92,7.75,7.83,7.75,7.58,7.92,10.0,10.0,10.0,7.83,84.58,11.0,0.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,1,8.25
84.58,7.83,7.67,7.58,7.92,7.67,7.83,10.0,10.0,10.0,8.08,84.58,0.0,0.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,1,7.5
84.58,7.92,7.83,7.58,8.0,7.83,7.67,10.0,10.0,10.0,7.75,84.58,0.0,0.0,1.0,5.0,0,0,1,0,0,0,0,0,0,0,1,7.45
84.58,7.83,7.83,7.83,7.75,7.58,7.83,10.0,10.0,10.0,7.92,84.58,10.0,0.0,0.0,2.0,0,1,0,0,0,0,0,0,0,0,1,7.45
84.58,7.75,7.83,7.67,7.92,7.75,7.83,10.0,10.0,10.0,7.83,84.58,11.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,8
84.58,8.0,7.92,7.67,7.58,7.58,7.67,10.0,10.0,10.0,8.17,84.58,9.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,8
84.58,7.67,7.67,7.58,7.75,7.58,8.5,10.0,10.0,10.0,7.83,84.58,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,8.25
84.58,7.75,7.75,7.83,7.75,7.58,8.0,10.0,10.0,10.0,7.92,84.58,0.0,0.0,0.0,5.0,0,0,0,0,1,0,0,0,0,0,1,8
84.58,7.75,7.75,7.75,8.08,7.75,7.75,10.0,10.0,10.0,7.75,84.58,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,8.5
84.58,7.67,7.83,7.83,8.0,7.58,7.92,10.0,10.0,10.0,7.75,84.58,0.0,0.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,1,8
84.58,7.75,7.83,7.75,8.0,7.83,7.67,10.0,10.0,10.0,7.75,84.58,12.0,0.0,0.0,2.0,0,1,0,0,0,0,0,0,1,0,0,8
84.58,7.42,7.67,7.75,7.75,8.08,7.83,10.0,10.0,10.0,8.08,84.58,11.0,0.0,0.0,6.0,0,0,1,0,0,0,0,0,0,0,1,8.5
84.58,8.0,8.0,7.75,7.75,7.58,7.75,10.0,10.0,10.0,7.75,84.58,12.0,0.0,0.0,2.0,0,0,1,0,0,0,0,0,1,0,0,8
